comp_name,ticker,year,segment,industry,hq_country,ceo_sust_statem,sales,env_policy,ep_targets,env_impact_red,energy_consump,incr_renew_en,disclosure_raw,resource_target,water_withdraw,water_disclose,ghg_emis,transport_emis,years_es_report,audit_es_report,su_guidelines,su_aud_disclose,su_eva_disclose,su_env_assess,earn_per_share
Humana AB,HUM,2020.0,Mid,Health Care,Sweden,1,739.9542944,1,0,1,,0,0,1,,0,5.716,0.065,6,1,1,0,0,0,0.470386593
Humana AB,HUM,2021.0,Mid,Health Care,Sweden,1,778.5183775,1,1,1,,0,0,0,,0,6.53,0.091,2,0,1,0,0,0,0.539897162
Humana AB,HUM,2022.0,Mid,Health Care,Sweden,,869.3668373,1,1,1,,0,0,0,,0,5.141,25.944,8,0,1,0,0,1,0.411117096
Bonava AB,BONAV,2017.0,Mid,Consumer Goods and Services,Sweden,1,1469.9,1,1,1,,0,0,0,,0,,,2,1,1,1,0,1,1.3
Bonava AB,BONAV,2018.0,Mid,Consumer Goods and Services,Sweden,1,1327.772512,1,1,1,,0,1,0,,0,,,,1,1,0.001267857,1,1,1.112796209
Bonava AB,BONAV,2020.0,Mid,Consumer Goods and Services,Sweden,1,1618.453628,1,1,1,129078,1,1,1,,0,10.358,711.93,5,1,1,1,1,1,0.649400114
Bonava AB,BONAV,2019.0,Mid,Consumer Goods and Services,Sweden,1,1473.433632,1,1,1,,0,1,1,,0,10.465,566.149,,1,1,1,1,1,0.543705961
Bonava AB,BONAV,2021.0,Mid,Consumer Goods and Services,Sweden,1,1475.052371,1,1,1,130489.2,1,1,1,,,10.356,711.93,6,1,1,1,1,1,0.717958484
Bonava AB,BONAV,2022.0,Mid,Consumer Goods and Services,Sweden,,1477.011075,1,1,1,,,0,1,,0,8.621,477.171,3,1,1,0,1,1,0.443103323
LeoVegas AB,LEO,2017.0,Mid,Travel and Leisure,Sweden,0,217,1,0,0,,0,0,0,,0,,,1,0,0,0,0,0,0.2
LeoVegas AB,LEO,2018.0,Mid,Travel and Leisure,Sweden,0,327.817,1,0,0,,0,0,0,,0,,,2,1,0,,0,0,0.43
LeoVegas AB,LEO,2019.0,Mid,Travel and Leisure,Sweden,1,356,1,1,1,,0,0,0,,0,,,3,1,0,0,0,0,0.09
LeoVegas AB,LEO,2020.0,Mid,Travel and Leisure,Sweden,1,387.464,1,1,1,,0,0,0,,0,0,0,3,0,0,0,0,0,0.18
LeoVegas AB,LEO,2021.0,Mid,Travel and Leisure,Sweden,1,391.171,1,1,1,,0,0,0,,0,,,6,1,0,0,0,0,0.11
SynAct Pharma,SYNACT,2022.0,Mid,Health Care,Sweden,,-9.94442393,0,0,0,,0,0,0,,0,,,1,0,0,0,0,0,-0.338677699
Wilson Therapeutics AB,WTX,2015.0,Mid,Health Care,Sweden,0,0,0,0,0,,,0,0,,0,,,,0,0,0,0,0,
Wilson Therapeutics AB,WTX,2016.0,Mid,Health Care,Sweden,0,0,1,0,0,,0,0,0,,0,,,1,0,0,0,0,0,-0.7
Paradox Interactive AB,PDX,2021.0,Large,Consumer Goods and Services,Sweden,0,137.8266997,0,0,0,,0,0,0,,0,0.193,0.256,5,1,0,0,0,0,0.222814702
NIBE Industrier AB,NIBE,2014.0,Large,Industrial Goods and Services,Sweden,1,1032.9,1,1,1,514800,1,1,0,236,1,22.1,,4,0,1,0,1,1,0.82
NIBE Industrier AB,NIBE,2015.0,Large,Industrial Goods and Services,Sweden,1,1448.9,1,1,1,550800,1,1,1,285,0,10.9,,7,1,1,1,1,1,0.31
NIBE Industrier AB,NIBE,2016.0,Large,Industrial Goods and Services,Sweden,1,1603.8,1,1,1,685800,1,1,1,283,1,19.6,,20,0,1,0,0,1,0.3
NIBE Industrier AB,NIBE,2017.0,Large,Industrial Goods and Services,Sweden,1,1929.8,1,1,1,788040,1,1,1,357,1,18.5,,7,0,0,0,0,1,0.3
NIBE Industrier AB,NIBE,2018.0,Large,Industrial Goods and Services,Sweden,1,2134.218009,1,1,1,1029600,1,1,1,372.709,1,25.667,,7,1,1,0,0,1,0.38957346
NIBE Industrier AB,NIBE,2019.0,Large,Industrial Goods and Services,Sweden,1,2413.06,1,1,1,1108800,1,1,1,391.092,1,25.987,,9,0,1,1,1,1,0.410398019
"Öresund, Investment AB",ORES,2018.0,Mid,Finance,Sweden,,47.30801803,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,1.058103202
"Öresund, Investment AB",ORES,2022.0,Mid,Finance,Sweden,,-155.1014975,0,0,0,,0,0,0,,0,,,4,0,0,0,0,0,
"Öresund, Investment AB",ORES,2016.0,Mid,Finance,Sweden,0,124.2,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,1.3
"Öresund, Investment AB",ORES,2017.0,Mid,Finance,Sweden,0,41.4,0,0,0,,0,0,0,,0,,,0,0,1,0,0,1,0.9
"Öresund, Investment AB",ORES,2019.0,Mid,Finance,Sweden,0,42.61,0,0,0,,0,0,0,,0,,,,1,0,0,0,0,0.980765568
"Öresund, Investment AB",ORES,2020.0,Mid,Finance,Sweden,0,1.903351743,1,0,0,,0,0,0,,0,,,4,1,1,0,0,1,-0.035421824
"Öresund, Investment AB",ORES,2021.0,Mid,Finance,Sweden,0,1.677966102,0,0,0,,0,0,0,,0,,,4,0,0,0,0,0,2.645210436
Fingerprint Cards AB,FING,2014.0,Mid,Industrial Goods and Services,Sweden,0,25.6,1,0,0,,0,0,0,,0,,,,0,1,0,0,1,-0.27
Fingerprint Cards AB,FING,2015.0,Mid,Industrial Goods and Services,Sweden,0,317.3,1,1,1,,0,0,1,,0,,,,0,1,0,0,0,1.36
Fingerprint Cards AB,FING,2016.0,Mid,Industrial Goods and Services,Sweden,1,693.6,1,1,1,4809.6,0,0,1,,0,,,0,0,1,0,0,1,0.7
Fingerprint Cards AB,FING,2017.0,Mid,Industrial Goods and Services,Sweden,1,301.1,1,1,1,5972.4,0,0,1,,0,0.1,,2,1,1,0,0,0,0.4
Fingerprint Cards AB,FING,2018.0,Mid,Industrial Goods and Services,Sweden,1,145.4976303,1,1,1,5137.2,0,0,1,,0,0.034,,4,0,1,0,0,0,-0.190521327
Fingerprint Cards AB,FING,2019.0,Mid,Industrial Goods and Services,Sweden,1,138.8878309,1,1,1,5068.8,0,0,1,,0,,,5,1,1,0,0,1,-0.003808798
Fingerprint Cards AB,FING,2020.0,Mid,Industrial Goods and Services,Sweden,0,119.5677014,1,1,1,3315.6,0,0,1,,0,,,6,1,1,0,0,1,-0.104741954
Fingerprint Cards AB,FING,2021.0,Mid,Industrial Goods and Services,Sweden,0,129.0992192,0,1,0,,0,0,0,,0,0.53,12.883,5,0,1,0,0,0,0
Fingerprint Cards AB,FING,2022.0,Mid,Industrial Goods and Services,Sweden,,82.06055989,1,1,1,,0,1,1,,0,0.48,0.172,7,0,1,0,1,1,-0.18282232
ITAB Shop Concept AB,ITAB,2014.0,Mid,Industrial Goods and Services,Sweden,1,432.3,1,0,1,,0,0,0,,0,,,11,0,0,0,0,0,0.65
ITAB Shop Concept AB,ITAB,2015.0,Mid,Industrial Goods and Services,Sweden,0,568.2,1,0,1,,0,0,0,,0,,,12,0,1,0,0,0,1.11
ITAB Shop Concept AB,ITAB,2016.0,Mid,Industrial Goods and Services,Sweden,1,566,1,0,1,,0,0,1,,0,,,13,0,1,0,0,1,0.2
ITAB Shop Concept AB,ITAB,2017.0,Mid,Industrial Goods and Services,Sweden,1,647.8,0,0,1,,0,0,0,,0,,,3,1,1,1,0,0,0.3
ITAB Shop Concept AB,ITAB,2018.0,Mid,Industrial Goods and Services,Sweden,1,571.6587678,0,0,1,,0,0,0,,0,,,14,0,1,,0,1,0.083412322
ITAB Shop Concept AB,ITAB,2019.0,Mid,Industrial Goods and Services,Sweden,1,577.4138259,1,1,1,,0,0,0,,0,,,4,0,1,0,0,1,0.111407351
Internationella Engelska Skolan i Sverige Holdings II AB,ENG,2017.0,Mid,Retail,Sweden,0,197,0,0,0,,0,0,0,,0,,,1,0,0,0,0,0,0.4
Internationella Engelska Skolan i Sverige Holdings II AB,ENG,2018.0,Mid,Retail,Sweden,0,212.6066351,0,0,0,,0,0,0,,0,,,Report ESG present,0,0,0,0,0,0.275829384
Internationella Engelska Skolan i Sverige Holdings II AB,ENG,2019.0,Mid,Retail,Sweden,0,264.8162255,1,0,1,,0,0,1,,0,,,3,1,0,0,0,0,0.366596839
Volati AB,VOLO,2017.0,Large,Industrial Goods and Services,Sweden,1,442.2,1,0,1,,0,0,0,,0,,,1,1,0,1,0,0,0.2
Volati AB,VOLO,2018.0,Large,Industrial Goods and Services,Sweden,1,576.6824645,1,0,0,,0,0,0,,0,,,3,0,1,1,0,0,0.244549763
Volati AB,VOLO,2019.0,Large,Industrial Goods and Services,Sweden,1,650.6379737,1,0,0,,0,0,0,,0,,,4,1,1,1,0,0,0.012378595
Volati AB,VOLO,2020.0,Large,Industrial Goods and Services,Sweden,1,637.5928395,1,1,1,,1,0,1,,0,,,3,0,1,1,0,0,0.225671301
Volati AB,VOLO,2021.0,Large,Industrial Goods and Services,Sweden,0,600.7427157,1,1,1,,0,1,1,,0,4.7,,6,1,1,1,0,0,0.420872215
Volati AB,VOLO,2022.0,Large,Industrial Goods and Services,Sweden,,729.1919009,1,1,1,116640,,0,0,,0,5.1,,5,0,1,0,0,1,0.417702495
Sagax AB,SAGA,2021.0,Large,Finance,Sweden,0,245.0009522,1,1,1,,1,0,1,,0,4.044,12.115,5,1,1,0,1,1,2.860407541
Sagax AB,SAGA,2022.0,Large,Finance,Sweden,,350.6254954,1,1,1,826747.2,0,0,1,,0,0.075,45874,6,0,1,1,0,1,0.729097824
MIPS AB,MIPS,2018.0,Large,Consumer Goods and Services,Sweden,0,18.24966825,1,0,0,,0,0,0,,0,,,1,0,1,0,1,1,0.209478673
MIPS AB,MIPS,2019.0,Large,Consumer Goods and Services,Sweden,0,25.50685584,1,0,0,,0,0,0,,0,,,2,0,1,1,1,1,0.312321463
MIPS AB,MIPS,2020.0,Large,Consumer Goods and Services,Sweden,1,34.75528471,1,1,1,,0,0,1,,0,,,3,1,1,1,0,1,0.469434393
MIPS AB,MIPS,2021.0,Large,Consumer Goods and Services,Sweden,1,57.89373453,1,1,1,,1,0,1,,,,,4,1,1,1,1,1,0.917920396
MIPS AB,MIPS,2022.0,Large,Consumer Goods and Services,Sweden,,52.96331138,1,1,1,,1,0,1,,0,,,5,1,1,1,1,1,0.623706491
Oncopeptides AB,ONCO,2017.0,Mid,Health Care,Sweden,0,0,1,0,0,,0,0,0,,0,,,0,0,0,0,0,0,-0.7
Oncopeptides AB,ONCO,2018.0,Mid,Health Care,Sweden,0,0,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,-0.926066351
Oncopeptides AB,ONCO,2019.0,Mid,Health Care,Sweden,0,0,1,0,1,,0,0,0,,0,,,3,0,1,0,0,0,-1.364502
Oncopeptides AB,ONCO,2020.0,Mid,Health Care,Sweden,0,0,1,0,0,,0,0,0,,0,,,1,0,1,1,0,1,-2.434774329
SamhÃ¤llsbyggnadsbol. i Norden AB,SBB,2021.0,Large,Real Estate,Sweden,1,602.4096386,1,1,1,697006.8,1,0,0,392,0,26.934,12.283,4,1,0,1,0,1,1.621595886
SSM Holding AB,SSM,2017.0,Mid,Finance,Sweden,1,52.4,1,0,1,6813,1,0,0,1,0,,,2,0,1,0,0,1,3.8
SSM Holding AB,SSM,2018.0,Mid,Finance,Sweden,1,61.84834123,1,0,0,959.4,0,0,0,29.776,0,0.271,0.0105,2,0,1,0,0,0,0.036966825
Ambea AB,AMBEA,2017.0,Mid,Health Care,Sweden,1,590.5,1,1,1,,0,0,0,,0,,,2,1,1,0,1,1,0.3
Ambea AB,AMBEA,2018.0,Mid,Health Care,Sweden,1,575.9241706,1,0,1,,0,0,0,,0,,,3,0,1,0,0,1,0.414218009
Ambea AB,AMBEA,2019.0,Mid,Health Care,Sweden,1,1051.228337,1,0,1,,0,0,0,,0,8612,741,4,0,1,0,0,1,0.239002095
Ambea AB,AMBEA,2020.0,Mid,Health Care,Sweden,1,1055.322796,1,1,1,110264.4,0,0,1,128.44,0,3.964,23.617,2,1,1,0,1,1,0.361835841
Ambea AB,AMBEA,2021.0,Mid,Health Care,Sweden,1,1092.934679,1,1,1,,0,0,1,,0,4.194,27.644,2,0,1,0,0,1,0.239002095
Ambea AB,AMBEA,2022.0,Mid,Health Care,Sweden,,1188.664646,1,1,1,,0,0,0,,0,4.66,24.942,6,1,1,0,0,1,0.365960069
Instalco Intressenter AB,INSTAL,2019.0,Large,Industrial Goods and Services,Sweden,0,541.9920015,1,1,1,,0,0,1,,0,,,4,1,1,0,0,1,0.695105694
Instalco Intressenter AB,INSTAL,2017.0,Large,Industrial Goods and Services,Sweden,1,316.1,1,0,1,,0,0,0,,0,,,2,1,1,0,0,1,0.4
Instalco Intressenter AB,INSTAL,2018.0,Large,Industrial Goods and Services,Sweden,1,422.1800948,1,0,0,,0,0,0,,0,,,3,0,1,0,0,0,0.483412322
Instalco Intressenter AB,INSTAL,2020.0,Large,Industrial Goods and Services,Sweden,1,678.1565416,1,1,1,,0,0,1,,0,,,5,1,1,0,0,0,0.836983432
Enea AB,ENEA,2018.0,Mid,Technology,Sweden,0,79.80957346,0,0,0,,0,0,0,,0,,,1,0,0,0,0,0,0.69478673
Enea AB,ENEA,2019.0,Mid,Technology,Sweden,0,95.59,1,0,1,,0,0,0,,0,,,,0,0,0,0,0,0.806513045
Enea AB,ENEA,2020.0,Mid,Technology,Sweden,0,87.13435536,1,1,1,,0,0,0,,0,,,11,0,1,0,0,1,0.631308322
Enea AB,ENEA,2021.0,Mid,Technology,Sweden,0,95.25299943,1,0,1,9450,1,0,0,,0,0.18,0.619,5,1,1,0,0,1,0.88554561
Enea AB,ENEA,2022.0,Mid,Technology,Sweden,,90.76063718,1,1,1,10864.8,1,0,0,,0,0.413,0.461,6,0,1,0,0,0,0.981224555
Medicover AB,MCOV,2017.0,Large,Health Care,Sweden,0,580.2,1,0,1,,1,0,0,,0,,,1,0,0,0,0,0,0.2
Medicover AB,MCOV,2018.0,Large,Health Care,Sweden,0,671.6,1,0,0,,0,0,0,,0,,,2,0,1,0,0,0,0.185
Medicover AB,MCOV,2019.0,Large,Health Care,Sweden,0,844.4,1,0,1,,0,0,0,,0,,,3,1,1,0,1,1,168
Medicover AB,MCOV,2020.0,Large,Health Care,Sweden,1,997.8,1,1,1,328316.112,0,0,0,51.58626,0,,,4,1,1,0,0,0,0.182
Medicover AB,MCOV,2021.0,Large,Health Care,Sweden,1,1377.4,1,1,1,383806.8,0,0,0,,0,63.609,,4,1,1,0,0,1,0.686
Medicover AB,MCOV,2022.0,Large,Health Care,Sweden,,1510.2,1,1,1,450097.2,0,0,0,,0,66.564,314.82,5,0,1,0,0,0,0.081
Munters Group AB,MTRS,2017.0,Large,Industrial Goods and Services,Sweden,1,670.5,1,1,1,,0,0,1,,0,,,1,1,1,0,1,0,0.1
Munters Group AB,MTRS,2018.0,Large,Industrial Goods and Services,Sweden,1,675.07109,1,1,1,3159332.701,1,0,0,,0,,,2,0,1,0,0,0,-0.054028436
Munters Group AB,MTRS,2019.0,Large,Industrial Goods and Services,Sweden,0,681.1083603,1,0,1,,1,0,1,,0,,,3,1,1,0,0,1,-0.086650162
Munters Group AB,MTRS,2020.0,Large,Industrial Goods and Services,Sweden,1,667.9680061,1,0,1,,1,0,0,,0,,,0,0,1,0,0,0,0.223766902
Munters Group AB,MTRS,2021.0,Large,Industrial Goods and Services,Sweden,1,699.6762521,1,1,1,,1,0,1,,0,22.46,1.983,5,1,1,0,1,1,0.267568082
Munters Group AB,MTRS,2022.0,Large,Industrial Goods and Services,Sweden,,977.085161,1,1,1,,1,1,1,,0,14.982,4521.686,9,0,1,0,1,1,0.300106072
Boozt AB,BOOZT,2017.0,Large,Consumer Goods and Services,Sweden,0,204.7,1,1,1,,0,0,0,,0,,,2,1,0,0,0,1,0
Boozt AB,BOOZT,2018.0,Large,Consumer Goods and Services,Sweden,1,263.8862559,1,0,1,5400,0,0,0,,0,0.109,,2,1,1,0,0,0,0.07014218
Boozt AB,BOOZT,2019.0,Large,Consumer Goods and Services,Sweden,1,326.1188345,1,0,1,6120,1,0,0,,0,89,2.02,3,1,1,0,1,1,0.09045896
Boozt AB,BOOZT,2020.0,Large,Consumer Goods and Services,Sweden,1,415.0923634,1,1,1,7941.6,1,0,1,,0,11000,2265000,4,1,1,0,0,0,0.210436107
Boozt AB,BOOZT,2021.0,Large,Consumer Goods and Services,Sweden,1,553.6088364,1,0,1,14196.96,1,0,0,,0,0.1375,3.2399,4,1,1,0,0,1,0.267568082
Boozt AB,BOOZT,2022.0,Large,Consumer Goods and Services,Sweden,,634.3997761,1,0,1,19760.39998,1,0,0,10.1908,0,0.2984,116.4383,6,1,1,0,0,1,0.256830588
Bilia AB,BILI,2015.0,Large,Consumer Goods and Services,Sweden,0,2236.7,1,1,1,,0,0,1,,0,,,10,0,1,0,0,0,1.39
Bilia AB,BILI,2016.0,Large,Consumer Goods and Services,Sweden,1,2498,1,1,1,,0,0,0,,0,,,,1,1,0,0,1,1.3
Bilia AB,BILI,2017.0,Large,Consumer Goods and Services,Sweden,0,2791.1,1,0,1,,0,0,0,,0,,,1,1,1,0,0,1,0.7
Bilia AB,BILI,2018.0,Large,Consumer Goods and Services,Sweden,0,2690.236967,1,0,1,,0,0,0,,0,,,2,0,0,0,0,1,0.687203791
Bilia AB,BILI,2019.0,Large,Consumer Goods and Services,Sweden,1,2786.73,1,0,1,,0,0,0,,0,,,2,1,1,0,0,1,0.761759665
Bilia AB,BILI,2020.0,Large,Consumer Goods and Services,Sweden,0,2872.595696,1,1,1,,0,0,0,,0,14.159,,3,0,1,0,0,0,0.937916587
Bilia AB,BILI,2021.0,Large,Consumer Goods and Services,Sweden,1,3381.165492,1,1,1,,0,0,0,,,12.163,,4,0,1,0,0,1,1.418777376
Bilia AB,BILI,2022.0,Large,Consumer Goods and Services,Sweden,,3325.156462,1,1,1,459719.6322,0,0,0,98.363,0,10.73,202.666,5,0,1,0,0,1,1.637882982
Essity AB,ESSITY,2017.0,Large,Consumer Goods and Services,Sweden,1,11092.9,1,1,1,48600000,1,1,1,104000,1,2379.8,457,1,0,1,0,1,1,1.2
Essity AB,ESSITY,2018.0,Large,Consumer Goods and Services,Sweden,1,11232.22749,1,1,1,47966400,1,1,1,103000,1,2947,,2,0,1,1,1,0,1.064454976
Essity AB,ESSITY,2019.0,Large,Consumer Goods and Services,Sweden,1,12280.9941,1,1,1,46886400,1,1,1,,0,2964,,3,1,1,0,0,1,1.398781185
Essity AB,ESSITY,2020.0,Large,Consumer Goods and Services,Sweden,1,11593.22034,1,1,1,42670800,1,0,1,81000,1,2652,,4,1,1,1,0,1,1.38640259
Essity AB,ESSITY,2021.0,Large,Consumer Goods and Services,Sweden,1,11604.17063,1,1,1,44942400,1,0,1,95000,0,2741,,5,1,1,1,1,1,1.168348886
Essity AB,ESSITY,2022.0,Large,Consumer Goods and Services,Sweden,,15617.3,1,1,1,45421163.66,1,0,1,99000,0,2649,,6,1,1,0.04707113,0,1,0.746031709
Momentum Group,MMGR,2017.0,Mid,Industrial Goods and Services,Sweden,0,570.2,1,0,1,,0,0,0,,0,,,1,1,1,1,0,1,0.7
Momentum Group,MMGR,2019.0,Mid,Industrial Goods and Services,Sweden,0,584.174443,1,1,1,,0,0,0,,0,,,2,1,1,1,0,1,0.733193677
Momentum Group,MMGR,2020.0,Mid,Industrial Goods and Services,Sweden,0,584.174443,1,0,1,,0,0,0,,0,,,0,0,1,0,1,0,0.574176347
Momentum Group,MMGR,2021.0,Mid,Industrial Goods and Services,Sweden,1,806.9891449,1,0,1,,0,0,0,,0,,,5,0,1,0,0,1,0.547514759
HMS Networks AB,HMS,2014.0,Large,Technology,Sweden,1,64.4,1,1,1,,0,1,1,,0,,,7,0,1,0,1,1,0.61
HMS Networks AB,HMS,2015.0,Large,Technology,Sweden,0,76.8,1,0,1,,1,0,0,,0,,,5,0,1,0,0,1,0.58
HMS Networks AB,HMS,2016.0,Large,Technology,Sweden,1,99.5,1,1,1,8676,1,0,1,,0,0.3,0.168,10,0,1,0,0,1,0.9
HMS Networks AB,HMS,2017.0,Large,Technology,Sweden,1,120.1,1,0,1,,0,0,0,,0,0.3,0.294,,0,1,1,0,1,0.3
HMS Networks AB,HMS,2018.0,Large,Technology,Sweden,1,129.4600948,1,0,1,4032,1,0,0,,0,0.265,0.323,1,0,1,0,1,1,0.345971564
HMS Networks AB,HMS,2019.0,Large,Technology,Sweden,1,144.6391164,1,1,1,4226.4,1,0,1,,0,0.279,0.846,,1,1,0,0,1,0.418967816
HMS Networks AB,HMS,2020.0,Large,Technology,Sweden,1,139.6876785,1,1,1,4374,0,0,1,,0,0.186,0.981,10,1,1,0,0,1,0.4541992
HMS Networks AB,HMS,2021.0,Large,Technology,Sweden,1,187.7475719,1,1,1,11050.2,1,0,1,,0,0.2855,1.2226,6,0,1,0,0,0,0.720815083
HMS Networks AB,HMS,2022.0,Large,Technology,Sweden,,235.7573092,1,1,1,10929.6,0,0,1,,0,0.47,6.083,5,1,1,1,0,1,1.020736953
Fagerhult AB,FAG,2014.0,Mid,Industrial Goods and Services,Sweden,1,410.1,1,0,1,126634,1,1,0,33,0,6.7,,3,1,1,0,0,1,0.76
Fagerhult AB,FAG,2015.0,Mid,Industrial Goods and Services,Sweden,1,427.7,1,1,1,134000,0,1,1,45,0,7.6,2.3,8,1,1,0,0,0,0.83
Fagerhult AB,FAG,2016.0,Mid,Industrial Goods and Services,Sweden,1,469.2,1,1,1,136696,0,1,1,42,0,,,12,1,1,0,0,1,1
Fagerhult AB,FAG,2017.0,Mid,Industrial Goods and Services,Sweden,1,524.9,1,0,1,133510,0,1,0,41,0,7.2,,10,1,1,1,0,1,0.4
Fagerhult AB,FAG,2018.0,Mid,Industrial Goods and Services,Sweden,1,532.7962085,1,0,0,181674,1,1,0,54.452,0,,,14,0,1,1,1,1,0.416113744
Fagerhult AB,FAG,2019.0,Mid,Industrial Goods and Services,Sweden,0,746.9910493,1,1,1,169041.6,1,1,0,52,0,12.52,1.2,3,1,1,1,0,1,0.316130261
Fagerhult AB,FAG,2020.0,Mid,Industrial Goods and Services,Sweden,1,649.2096743,1,1,1,237798,0,1,1,76.756,0,17.561,0.345,8,1,1,1,0,0,0.305656066
Fagerhult AB,FAG,2021.0,Mid,Industrial Goods and Services,Sweden,1,674.8714531,1,0,1,141174,1,1,0,89.589,0,18.282,47.167,7,1,1,0,0,1,0.251380689
Fagerhult AB,FAG,2022.0,Mid,Industrial Goods and Services,Sweden,,778.0179358,1,1,1,,1,1,1,83.457,0,17.712,45.239,18,1,1,0,1,1,0.307632243
Investment AB Latour,LATO,2021.0,Large,Finance,Sweden,1,1767.948962,1,1,1,38824.15921,0,0,1,,,,,5,1,1,0,0,1,0.649400114
Investment AB Latour,LATO,2022.0,Large,Finance,Sweden,,2133.387271,1,1,1,423277.92,1,0,1,,0,20.193,,18,1,1,0,0,1,0.610560629
Investment AB Latour,LATO,2014.0,Large,Finance,Sweden,0,832.2,1,1,1,,0,0,1,,0,,,4,0,1,0,0,1,1.28
Investment AB Latour,LATO,2015.0,Large,Finance,Sweden,1,936,1,1,1,,0,1,1,,0,,,11,1,1,0,0,1,2.81
Investment AB Latour,LATO,2016.0,Large,Finance,Sweden,1,871.9,1,0,1,,0,0,1,,0,,,8,1,0,0,0,0,2.4
Investment AB Latour,LATO,2017.0,Large,Finance,Sweden,1,1008.1,1,1,1,,0,0,1,,0,,,6,1,1,0,0,0,0.4
Investment AB Latour,LATO,2018.0,Large,Finance,Sweden,0,1117.061611,1,0,1,233767.26,0,0,0,,0,,,3,1,1,0,0,1,0.602843602
Investment AB Latour,LATO,2019.0,Large,Finance,Sweden,0,1308.131784,1,1,1,266886,0,0,0,,0,,,11,1,1,0,0,1,0.791277852
Investment AB Latour,LATO,2020.0,Large,Finance,Sweden,1,1430.96553,1,1,1,309456.576,1,0,1,,0,,,12,0,0,0,0,0,0.789373453
Cherry AB,CHER,2017.0,Mid,Consumer Goods and Services,Sweden,0,228.6,1,0,1,,0,0,0,,0,,,1,0,0,0,0,0,0.1
Handicare Group AB,HANDI,2017.0,Mid,Health Care,Sweden,1,284.3,1,1,1,,0,0,0,,0,,,1,0,1,1,1,1,-0.1
Handicare Group AB,HANDI,2018.0,Mid,Health Care,Sweden,1,290.866,1,1,1,,0,0,1,,0,,,2,1,1,1,1,1,0.19
Handicare Group AB,HANDI,2019.0,Mid,Health Care,Sweden,0,271.038,1,1,1,8577.2556,0,0,1,,0,,,3,1,1,1,1,1,0.04
BioArctic AB,BIOA,2017.0,Mid,Health Care,Sweden,0,14.3,1,0,0,,0,0,0,,0,,,1,0,1,1,0,0,0
BioArctic AB,BIOA,2018.0,Mid,Health Care,Sweden,0,67.67488152,0,0,0,,0,0,0,,0,,,2,0,1,1,0,0,0.41042654
BioArctic AB,BIOA,2019.0,Mid,Health Care,Sweden,0,26.83031803,0,0,0,,0,0,0,,0,,,3,0,1,1,0,0,0.095219958
BioArctic AB,BIOA,2020.0,Mid,Health Care,Sweden,1,5.93220339,1,1,1,,0,0,1,,0,,,4,0,1,1,1,1,-0.074271567
BioArctic AB,BIOA,2021.0,Mid,Health Care,Sweden,1,2.541230242,0,0,0,,0,0,0,,0,,,0,0,1,0,0,0,-0.129499143
BioArctic AB,BIOA,2022.0,Mid,Health Care,Sweden,,21.47781073,1,0,1,,0,0,1,,0,,,6,0,1,0,0,1,-0.012230028
Arion Banki hf.,ARION,2022.0,Large,Finance,Iceland,,460.441259,1,1,1,20400.3144,1,0,0,106.748,0,0.0806,0.4935,,1,0,0,0,0,0.129926255
Arion Banki hf.,ARION,2019.0,Large,Finance,Iceland,1,354.3743079,1,1,1,29760.2496,1,0,0,136.99,0,0.1342,0.3154,4,0,1,0,0,1,0.004503507
Calliditas Therapeutics AB,CALTX,2018.0,Mid,Health Care,Sweden,0,0,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,-0.482464455
Calliditas Therapeutics AB,CALTX,2019.0,Mid,Health Care,Sweden,0,17.59940964,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,-0.083793563
Calliditas Therapeutics AB,CALTX,2020.0,Mid,Health Care,Sweden,0,0.083222243,1,0,0,,0,0,0,,0,,,1,0,1,1,0,0,-0.919824795
Calliditas Therapeutics AB,CALTX,2021.0,Mid,Health Care,Sweden,0,21.83841173,0,0,0,,0,0,0,,0,,,1,0,0,0,0,0,-0.936964388
Calliditas Therapeutics AB,CALTX,2022.0,Mid,Health Care,Sweden,,75.53255892,1,0,1,,0,0,0,,0,,,3,0,1,0,1,1,-0.731920138
Arjo AB,ARJO,2017.0,Large,Health Care,Sweden,1,780.5,1,1,1,134036.3109,0,0,0,,0,,,1,0,1,0,0,0,0
Arjo AB,ARJO,2018.0,Large,Health Care,Sweden,1,778.8625592,1,1,1,109657.6488,1,0,0,,0,,,2,0,1,1,0,0,0.103317536
Arjo AB,ARJO,2019.0,Large,Health Care,Sweden,1,843.0468,1,1,1,,1,0,0,,0,,,3,1,1,0,0,1,0.140925538
Arjo AB,ARJO,2020.0,Large,Health Care,Sweden,1,864.4067797,1,1,1,,0,0,1,,0,2237.669015,3789.754333,4,0,1,1,0,1,1.93
Arjo AB,ARJO,2021.0,Large,Health Care,Sweden,1,863.64502,1,1,1,,1,0,0,,0,2.509,45.2,5,0,1,1,0,1,0.258998286
Arjo AB,ARJO,2022.0,Large,Health Care,Sweden,,938.7582314,1,1,1,29129.4,1,0,0,,0,3.836,49.4,6,0,1,1,0,1,0.154280339
