,comp_name,ticker,year,gvkey,org_number,isin,finbas_id,segment,industry,supersector,supersector_icb,hq_country,ceo_sust_statem,reported_curr,sales,env_policy,ep_targets,env_impact_red,energy_consump,incr_renew_en,disclosure_raw,resource_target,water_withdraw,water_disclose,ghg_emis,transport_emis,years_es_report,audit_es_report,su_guidelines,su_aud_disclose,su_eva_disclose,su_env_assess,earn_per_share,combined
3479,Holmen AB,HOLM,2017.0,100744.0,SE5560013301,SE0011090018,127,Large,Basic Materials,Basic Resources,1700,Sweden,Y,SEK,1637.9,Y,Y,Y,36309600,N,Y,N,73000,Y,ND,ND,22,Y,Y,N,Y,Y,2,Holmen AB (HOLM)
3480,Holmen AB,HOLM,2018.0,100744.0,SE5560013301,SE0011090018,127,Large,Basic Materials,Basic Resources,1700,Sweden,Y,SEK,1521.800948,Y,Y,Y,36842400,N,Y,Y,73000,Y,ND,ND,4,N,Y,N,Y,N,1.279620853,Holmen AB (HOLM)
3481,Holmen AB,HOLM,2019.0,100744.0,SE5560013301,SE0011090018,127,Large,Basic Materials,Industrial Materials,551010,Sweden,Y,SEK,1614.835269,Y,Y,Y,ND,Y,Y,N,70000,Y,70,325,13,Y,Y,N,N,Y,52.6,Holmen AB (HOLM)
3482,Holmen AB,HOLM,2021.0,100744.0,SE5560013301,SE0011090018,127,Large,Basic Resources,Basic Resources,5510,Sweden                                  ,Y,SEK,1854.789564,Y,Y,Y,32986800,N,Y,N,69000,Y,153,550,10,Y,Y,N,Y,Y,1.761569225,Holmen AB (HOLM)
3483,Holmen AB,HOLM,2022.0,100744.0,SE5560013301,SE0011090018,127,Large,Basic Materials,Basic Resources,5510,Sweden,,SEK,2219.467853,Y,Y,Y,30772800,N,Y,N,71000,Y,87,604,9,Y,Y,N,N,Y,3.415000129,Holmen AB (HOLM)
3484,Beijer Alma AB,BEIA,2014.0,215361.0,SE5562297480,SE0011090547,4760,Mid,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,362,Y,Y,Y,178920,N,N,Y,41,N,12.7,ND,2,N,Y,N,N,Y,1.16,Beijer Alma AB (BEIA)
3485,Beijer Alma AB,BEIA,2015.0,215361.0,SE5562297480,SE0011090547,4760,Mid,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,385.3,Y,Y,Y,199440,Y,Y,Y,42,N,14.2,ND,4,Y,Y,Y,Y,Y,1.28,Beijer Alma AB (BEIA)
3486,Beijer Alma AB,BEIA,2016.0,215361.0,SE5562297480,SE0011090547,4760,Mid,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,368.6,Y,Y,Y,207000,N,N,Y,36.7,Y,16.7,ND,19,Y,Y,N,N,ND,1.1,Beijer Alma AB (BEIA)
3487,Beijer Alma AB,BEIA,2017.0,215361.0,SE5562297480,SE0011090547,4760,Mid,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,404.2987,Y,Y,Y,226440,Y,Y,Y,43,N,16.1,ND,5,N,Y,N,N,Y,1.3,Beijer Alma AB (BEIA)
3488,Beijer Alma AB,BEIA,2018.0,215361.0,SE5562297480,SE0011090547,4760,Mid,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,417.8956398,Y,N,Y,227880,Y,Y,N,47.1,N,15.7,ND,7,Y,N,N,N,Y,0.737440758,Beijer Alma AB (BEIA)
3489,Beijer Alma AB,BEIA,2019.0,215361.0,SE5562297480,SE0011090547,4760,Mid,Healthcare,Healthcare,2010,Sweden,Y,SEK,440.0780804,Y,Y,Y,233640,Y,Y,Y,52.7,N,14.8,ND,18,Y,Y,Y,N,N,0.6808227,Beijer Alma AB (BEIA)
3490,Beijer Alma AB,BEIA,2020.0,215361.0,SE5562297480,SE0011090547,4760,Mid,Basic Materials,Basic resources,5510,Sweden,Y,SEK,404.6706342,Y,Y,Y,209880,Y,Y,Y,ND,N,12.7,ND,5,Y,Y,Y,N,Y,0.626547324,Beijer Alma AB (BEIA)
3491,Beijer Alma AB,BEIA,2021.0,215361.0,SE5562297480,SE0011090547,4760,Mid,Industrials,Basic Resources,5510,Sweden,Y,SEK,513.0927442,Y,Y,Y,248108.094,Y,Y,Y,ND,N,ND,120,8,Y,Y,Y,N,Y,0.897924205,Beijer Alma AB (BEIA)
3492,Beijer Alma AB,BEIA,2022.0,215361.0,SE5562297480,SE0011090547,4760,Mid,Basic Materials,Basic Resources,5510,Sweden,,SEK,551.8376793,Y,Y,Y,247067.496,Y,Y,Y,46.819,N,14.3,150,10,N,Y,Y,N,N,1.497708046,Beijer Alma AB (BEIA)
3493,Veoneer Inc.,VNE SDB,2018.0,33647.0,US823720890,SE0011115963,7859,Large,Consumer Goods,Automobiles & Parts,3300,Sweden,Y,USD,1937.391304,Y,N,N,ND,N,N,N,ND,N,ND,ND,0,N,Y,N,N,N,-2.756521739,Veoneer Inc. (VNE SDB)
3494,Veoneer Inc.,VNE SDB,2020.0,33647.0,SE5591310841,SE0011115963,7859,Large,Consumer Discretionary,Automobiles and Parts,4010,Sweden,Y,USD,1225.892857,Y,Y,Y,298800,N,N,Y,51400,Y,22.961,3.16,2,Y,Y,N,Y,Y,-4.366071429,Veoneer Inc. (VNE SDB)
3495,Veoneer Inc.,VNE SDB,2021.0,33647.0,SE823720890,SE0011115963,7859,Large,Consumer Discretionary,Automobiles and Parts,4010,United States                           ,Y,USD,1479.464286,Y,Y,Y,295200,N,N,Y,53700,N,22.514,713,3,N,Y,Y,Y,Y,-3.071428571,Veoneer Inc. (VNE SDB)
3496,Beijer Ref AB,BEIJ,2014.0,103219.0,SE5560408113,SE0011116508,.,Mid,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,789.1,Y,Y,Y,ND,N,N,Y,ND,N,ND,ND,13,N,N,N,N,N,0.82,Beijer Ref AB (BEIJ)
3497,Beijer Ref AB,BEIJ,2015.0,103219.0,SE5560408113,SE0011116508,.,Mid,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,914.7,Y,Y,Y,ND,N,Y,N,ND,N,ND,ND,14,Y,N,N,N,N,0.95,Beijer Ref AB (BEIJ)
3498,Beijer Ref AB,BEIJ,2016.0,103219.0,SE5560408113,SE0011116508,.,Mid,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,945.1,Y,N,Y,ND,N,N,N,ND,N,ND,ND,15,N,N,N,N,ND,1,Beijer Ref AB (BEIJ)
3499,Beijer Ref AB,BEIJ,2017.0,103219.0,SE5560408113,SE0011116508,.,Mid,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,998,Y,N,Y,ND,N,N,N,ND,N,ND,ND,7,N,Y,N,N,N,0.4,Beijer Ref AB (BEIJ)
3500,Beijer Ref AB,BEIJ,2018.0,103219.0,SE5560408113,SE0011116508,.,Large,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,1233.649289,Y,N,Y,ND,N,N,N,ND,N,ND,ND,18,N,Y,N,N,N,0.57535545,Beijer Ref AB (BEIJ)
3501,Beijer Ref AB,BEIJ,2019.0,103219.0,SE5560408113,SE0011116508,.,Large,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,1410.92011,Y,N,Y,ND,Y,N,N,ND,N,ND,ND,19,Y,Y,N,N,Y,0.645591316,Beijer Ref AB (BEIJ)
3502,Atlas Copco AB,ATCO,2020.0,17420.0,SE5560142720,SE0011166610,89,Large,Industrials,Industrial Goods and Services,5020,Sweden,Y,SEK,9501.713959,Y,Y,Y,1263600,Y,N,Y,0.384,N,115,124,10,Y,Y,0.126012432,Y,Y,1.155970291,Atlas Copco AB (ATCO)
3503,Atlas Copco AB,ATCO,2021.0,17420.0,SE5560142720,SE0011166610,89,Large,Industrials,Industrial Goods & Services,5020,Sweden,Y,SEK,10561.03599,Y,Y,Y,1386000,Y,N,Y,395,N,124,142,11,Y,Y,0.115949821,Y,Y,1.414016378,Atlas Copco AB (ATCO)
3504,Atlas Copco AB,ATCO,2022.0,17420.0,SE5560142720,SE0011166610,89,Large,Industrials,Industrial Goods and Services,5020,Sweden,,SEK,13294.92004,Y,Y,Y,1864461.6,Y,N,Y,624,N,215,219822,13,N,Y,0.148374638,Y,Y,0.452492944,Atlas Copco AB (ATCO)
3505,Atlas Copco AB,ATCO,2014.0,17420.0,SE5560142720,SE0011166628,89,Large,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,8811.8,Y,Y,Y,1584000,Y,Y,Y,714,N,248,200,10,Y,Y,0.37,Y,Y,1.04,Atlas Copco AB (ATCO)
3506,Atlas Copco AB,ATCO,2015.0,17420.0,SE5560142720,SE0011166628,89,Large,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,11177.4,Y,Y,Y,1699200,N,Y,Y,330,N,252,219,14,Y,Y,Y,Y,Y,1.05,Atlas Copco AB (ATCO)
3507,Atlas Copco AB,ATCO,2016.0,17420.0,SE5560142720,SE0011166628,89,Large,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,10591,Y,Y,Y,1634400,N,N,Y,296,N,244,191,18,Y,Y,N,N,Y,1,Atlas Copco AB (ATCO)
3508,Atlas Copco AB,ATCO,2017.0,17420.0,SE5560142720,SE0011166628,89,Large,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,11819.4,Y,Y,Y,1821600,Y,N,Y,ND,N,278,262,17,Y,Y,Y,Y,Y,1.4,Atlas Copco AB (ATCO)
3509,Atlas Copco AB,ATCO,2018.0,17420.0,SE5560142720,SE0011166628,89,Large,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,9039.146919,Y,Y,Y,1296000,N,N,N,0.436,N,116,170,16,N,Y,Y,Y,Y,1.272985782,Atlas Copco AB (ATCO)
3510,Atlas Copco AB,ATCO,2019.0,17420.0,SE5560142720,SE0011166628,89,Large,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,9879.641973,Y,Y,Y,1328400,Y,N,N,0.394,N,120,170,17,Y,Y,Y,Y,Y,1.294039231,Atlas Copco AB (ATCO)
3511,Epiroc AB,EPI,2019.0,327466.0,SE5560412149,SE0011166933,78470,Large,Industrials,Farm & Heavy Construction Machinery,2700,Sweden,Y,SEK,3889.640069,Y,Y,Y,580791.6,Y,N,Y,55,N,28,105,2,Y,N,Y,Y,Y,0.465625595,Epiroc AB (EPI)
3512,Fabege AB,FABG,2014.0,205957.0,SE5560502113,SE0011166974,477,Large,Financials,Real Estate,8600,Sweden,Y,SEK,229.1,Y,Y,Y,470916,N,N,Y,487,N,3.5,N,16,Y,Y,N,N,Y,1.15,Fabege AB (FABG)
3513,Fabege AB,FABG,2015.0,205957.0,SE5560502113,SE0011166974,477,Large,Financials,Real Estate,8600,Sweden,Y,SEK,218.6,Y,Y,Y,391320,Y,N,Y,504,N,1.6,ND,7,Y,Y,N,Y,Y,2.14,Fabege AB (FABG)
3514,Fabege AB,FABG,2016.0,205957.0,SE5560502113,SE0011166974,477,Large,Financials,Real Estate,8600,Sweden,Y,SEK,220,Y,Y,Y,ND,Y,N,Y,470,N,1.3,ND,6,Y,Y,N,Y,Y,4.5,Fabege AB (FABG)
3515,Fabege AB,FABG,2017.0,205957.0,SE5560502113,SE0011166974,477,Large,Financials,Real Estate,8600,Sweden,Y,SEK,231.5,Y,Y,Y,408240,N,N,Y,479,N,1.3,ND,12,Y,Y,Y,N,Y,3.5,Fabege AB (FABG)
3516,Fabege AB,FABG,2018.0,205957.0,SE5560502113,SE0011166974,477,Large,Financials,Real Estate,8600,Sweden,N,SEK,238.5781991,Y,Y,Y,381240,N,N,N,475,N,2.541,ND,12,N,Y,Y,Y,Y,2.205687204,Fabege AB (FABG)
3517,Fabege AB,FABG,2019.0,205957.0,SE5560502113,SE0011166974,477,Large,Financials,Real Estate,8600,Sweden,Y,SEK,271.9482003,Y,Y,Y,474735.6,N,N,Y,505,N,1.955,0.561,13,Y,Y,0.008,Y,Y,1.52351933,Fabege AB (FABG)
3518,Fabege AB,FABG,2020.0,205957.0,SE5560491523,SE0011166974,477,Large,Financials,Real Estate,3510,Sweden,N,SEK,267.3776424,Y,Y,Y,392418,Y,N,Y,357.91,N,1.438,4.108,23,Y,Y,Y,Y,Y,0.918872596,Fabege AB (FABG)
3519,Fabege AB,FABG,2021.0,205957.0,SE5560491523,SE0011166974,477,Large,Financials,Real Estate,3510,Sweden,Y,SEK,280.9940964,Y,Y,Y,437619.6,Y,Y,Y,313.57,N,1.61,26.997,15,Y,Y,Y,Y,Y,16.73,Fabege AB (FABG)
3520,Fabege AB,FABG,2022.0,205957.0,SE5560491523,SE0011166974,477,Large,Financials,Real Estate,3510,Sweden,,SEK,312.99464,Y,Y,Y,ND,N,N,Y,392.96,N,3.905,28.796,13,Y,Y,N,Y,Y,0.704637768,Fabege AB (FABG)
3521,Nederman Holding AB,NMAN,2014.0,284609.0,SE5565764205,SE0011204510,63210,Mid,Industrials,Construction & Materials,2300,Sweden,Y,SEK,310.3,Y,Y,Y,61061,N,N,Y,ND,N,ND,ND,1,N,Y,N,Y,Y,0.88,Nederman Holding AB (NMAN)
3522,Nederman Holding AB,NMAN,2015.0,284609.0,SE5565764205,SE0011204510,63210,Mid,Industrials,Constructions & Materials,2300,Sweden,Y,SEK,349.9,Y,Y,Y,ND,N,N,N,ND,N,ND,ND,5,Y,Y,N,N,Y,1.43,Nederman Holding AB (NMAN)
3523,Nederman Holding AB,NMAN,2016.0,284609.0,SE5565764205,SE0011204510,63210,Mid,Industrials,COnstruction & Materials,2300,Sweden,Y,SEK,324.7,N,Y,Y,ND,Y,N,Y,ND,N,5.666,6.667,ND,N,N,N,N,Y,1.5,Nederman Holding AB (NMAN)
3524,Nederman Holding AB,NMAN,2017.0,284609.0,SE5565764205,SE0011204510,63210,Mid,Industrials,Construction & Materials,2300,Sweden,Y,SEK,319.6,Y,Y,Y,ND,Y,N,Y,ND,N,5.625,6.982,5,N,Y,Y,N,Y,1.6,Nederman Holding AB (NMAN)
3525,Nederman Holding AB,NMAN,2018.0,284609.0,SE0011204510,SE0011204510,63210,Mid,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,338.4022091,Y,Y,Y,ND,N,N,Y,ND,N,ND,ND,8,N,Y,Y,N,Y,0.551323557,Nederman Holding AB (NMAN)
3526,Nederman Holding AB,NMAN,2019.0,284609.0,SE5565764205,SE0011204510,63210,Mid,Industrials,Construction and Materials,5010,Sweden,Y,SEK,410.1790135,Y,Y,Y,53532,N,N,Y,ND,N,5.833,8.186,9,Y,Y,Y,N,Y,0.612264331,Nederman Holding AB (NMAN)
3527,Nederman Holding AB,NMAN,2020.0,284609.0,SE5565764205,SE0011204510,63210,Mid,Industrials,Construction and Materials,5010,Sweden,Y,SEK,349.914302,Y,N,Y,49658.4,N,N,N,ND,N,5.205,8.907,11,N,Y,Y,Y,Y,0.299942868,Nederman Holding AB (NMAN)
3528,Nederman Holding AB,NMAN,2021.0,284609.0,SE5565764205,SE0011204510,63210,Mid,Industrials,Construction & Materials,5010,Sweden,Y,SEK,384.8600267,Y,Y,Y,58420.8,N,N,Y,22,Y,4.958,1.02,7,N,Y,Y,N,N,0.828413635,Nederman Holding AB (NMAN)
3529,Nederman Holding AB,NMAN,2022.0,284609.0,SE5565764205,SE0011204510,63210,Mid,Industrials,Construction and Materials,5010,Sweden,,SEK,493.134641,Y,Y,Y,50778,N,N,N,18.306,N,2.897,0.804,9,Y,Y,Y,Y,Y,0.892211007,Nederman Holding AB (NMAN)
3530,Wihlborgs Fastigheter AB,WIHL,2015.0,273005.0,SE5563670230,SE0011205194,51740,Large,Financials,Real Estate,8600,Sweden,Y,SEK,213.7,Y,Y,Y,639579,Y,Y,Y,ND,N,8.5,0.063,5,Y,Y,N,Y,Y,3.24,Wihlborgs Fastigheter AB (WIHL)
3531,Wihlborgs Fastigheter AB,WIHL,2016.0,273005.0,SE5563670230,SE0011205194,51740,Large,Financials,Real Estate,8600,Sweden,Y,SEK,212.1,Y,Y,Y,658738,Y,N,Y,ND,N,6.1,0.068,6,N,N,ND,N,N,4,Wihlborgs Fastigheter AB (WIHL)
3532,Wihlborgs Fastigheter AB,WIHL,2017.0,273005.0,SE5563670230,SE0011205194,51740,Large,Financials,Real Estate,8600,Sweden,Y,SEK,233.1,Y,Y,Y,630306,Y,N,Y,ND,N,4.1,0.064,7,Y,Y,Y,Y,Y,3.4,Wihlborgs Fastigheter AB (WIHL)
3533,Wihlborgs Fastigheter AB,WIHL,2018.0,273005.0,SE5563670230,SE0011205194,51740,Large,Financials,Real Estate,8600,Sweden,Y,SEK,263.327,Y,N,N,752400,Y,N,Y,ND,N,5.492,0.268,8,N,Y,N,Y,Y,1.481516588,Wihlborgs Fastigheter AB (WIHL)
3534,Wihlborgs Fastigheter AB,WIHL,2019.0,273005.0,SE5563670230,SE0011205194,51740,Large,Real Estate,Real Estate,8600,Sweden,Y,SEK,284.041135,Y,Y,Y,806400,Y,N,Y,ND,N,6.758,0.581,9,N,Y,N,Y,Y,1.828223196,Wihlborgs Fastigheter AB (WIHL)
3535,Wihlborgs Fastigheter AB,WIHL,2020.0,273005.0, 5563670230,SE0011205194,51740,Large,Real Estate,Real Estate,3510,Sweden,Y,SEK,292.7061512,Y,Y,Y,757072.8,Y,N,Y,395.471,N,11.34,21.385,10,N,Y,N,Y,Y,14.46,Wihlborgs Fastigheter AB (WIHL)
3536,Wihlborgs Fastigheter AB,WIHL,2021.0,273005.0,SE5563670230,SE0011205194,51740,Large,Real Estate,Real Estate,3510,Sweden,Y,SEK,291.3730718,Y,Y,Y,786848.4,Y,N,Y,403.22,N,11.667,33.629,11,Y,Y,N,Y,Y,2.073890687,Wihlborgs Fastigheter AB (WIHL)
3537,Wihlborgs Fastigheter AB,WIHL,2022.0,273005.0,SE5563670230,SE0011205194,51740,Large,Financials,Real Estate,3510,Sweden,,SEK,313.7347131,Y,Y,Y,692805.6,Y,N,Y,494.529,N,11.132,15.496,8,N,Y,N,Y,Y,0.699905927,Wihlborgs Fastigheter AB (WIHL)
3538,Vitrolife AB,VITR,2015.0,249124.0,SE5563543452,SE0011205202,38080,Mid,Health Care,Health Care,4500,Sweden,N,SEK,79,Y,Y,Y,ND,N,N,N,ND,N,ND,ND,ND,N,N,N,N,N,ND,Vitrolife AB (VITR)
3539,Vitrolife AB,VITR,2016.0,249124.0,SE5563543452,SE0011205202,38080,Mid,Health Care,Health Care,4500,Sweden,N,SEK,89.5,Y,N,Y,ND,Y,N,Y,ND,N,ND,ND,13,N,N,N,N,Y,0.9,Vitrolife AB (VITR)
3540,Vitrolife AB,VITR,2017.0,249124.0,SE5563543452,SE0011205202,38080,Mid,Health Care,Health Care,4500,Sweden,Y,SEK,106.2,Y,N,Y,12168,N,N,N,ND,N,ND,ND,11,Y,Y,N,N,N,1.2,Vitrolife AB (VITR)
3541,Vitrolife AB,VITR,2018.0,249124.0,SE5563543452,SE0011205202,38080,Large,Health Care,Health Care,4500,Sweden,Y,SEK,109.1325118,Y,N,N,11962.8,N,N,N,ND,N,0.27,1.451,4,N,Y,N,N,N,0.27014218,Vitrolife AB (VITR)
3542,Vitrolife AB,VITR,2019.0,249124.0,SE5563543452,SE0011205202,38080,Large,Health Care,Health Care,4500,Sweden,Y,SEK,140.938107,Y,N,N,ND,N,N,N,ND,N,1.331,1.867,5,Y,Y,N,N,N,0.336126452,Vitrolife AB (VITR)
3543,Vitrolife AB,VITR,2020.0,249124.0,SE5563543452,SE0011205202,38080,Large,Health Care,Medical Devices,2010,Sweden,Y,SEK,118.6033137,Y,N,Y,ND,Y,N,Y,ND,N,1.217,1.199,7,Y,Y,N,N,N,0.251380689,Vitrolife AB (VITR)
3544,Vitrolife AB,VITR,2021.0,249124.0,SE5563543452,SE0011205202,38080,Large,Health Care,Health Care,2010,Sweden,Y,SEK,160.0460865,Y,N,Y,ND,N,Y,N,11.276,N,1.318,1.499,8,Y,N,N,N,N,0.282803276,Vitrolife AB (VITR)
3545,Vitrolife AB,VITR,2022.0,249124.0,SE5563543452,SE0011205202,38080,Large,Health Care,Health Care,2010,Sweden,,SEK,304.2454661,Y,N,Y,18598.1958,N,Y,N,12.344,N,1.9404,16.36404,4,N,Y,N,N,N,0.273764473,Vitrolife AB (VITR)
3546,AAK AB,AAK,2014.0,215060.0,SE5566692850,SE0011337708,54970,Large,Consumer Goods,Food & Beverage,3500,Sweden,Y,SEK,1893.9,Y,Y,Y,ND,N,Y,Y,ND,Y,ND,ND,5,N,Y,Y,Y,Y,2.19,AAK AB (AAK)
3547,AAK AB,AAK,2015.0,215060.0,SE5566692850,SE0011337708,54970,Large,Consumer Staples,"Food, Beverage and Tobacco",3500,Sweden,,SEK,1892.267565,Y,Y,Y,4485000,Y,Y,Y,25000,Y,ND,ND,6,N,Y,Y,Y,Y,2.080986305,AAK AB (AAK)
3548,AAK AB,AAK,2016.0,215060.0,SE5566692850,SE0011337708,54970,Large,Consumer Goods,Food & Beverage,3500,Sweden,Y,SEK,2304.8,Y,Y,Y,3640000,N,Y,Y,24000,Y,244,0.2,7,N,Y,N,Y,Y,2.5,AAK AB (AAK)
3549,AAK AB,AAK,2017.0,215060.0,SE5566692850,SE0011337708,54970,Large,Consumer Goods,Food & Beverage,3500,Sweden,Y,SEK,2683.9,Y,Y,Y,5280000,Y,Y,Y,37750,N,278,ND,9,Y,Y,N,N,Y,2.9,AAK AB (AAK)
3550,AAK AB,AAK,2018.0,215060.0,SE5566692850,SE0011337708,54970,Large,Consumer Goods,Food & Beverage,3500,Sweden,Y,SEK,2615.35545,Y,Y,Y,6038000,N,Y,Y,31000,Y,ND,ND,9,N,Y,Y,N,N,0.493838863,AAK AB (AAK)
3551,AAK AB,AAK,2019.0,215060.0,SE5566692850,SE0011337708,54970,Large,Consumer Goods,Food. Beverage & Tobacco,4510,Sweden,Y,SEK,2714.721006,Y,Y,Y,6061982,N,N,Y,37211,N,ND,ND,14,Y,Y,Y,Y,Y,0.557988954,AAK AB (AAK)
3552,AAK AB,AAK,2020.0,215060.0,SE5564781796,SE0011337708,54970,Large,Consumer Goods,Food. Beverage and Tobacco ,4510,Sweden,Y,SEK,2659.87431,Y,Y,Y,5478178,Y,N,Y,34660.935,N,358.11,ND,12,Y,Y,N,Y,Y,0.577985146,AAK AB (AAK)
3553,AAK AB,AAK,2021.0,215060.0,SE5566692850,SE0011337708,54970,Large,Consumer Goods,Food. Beverage and Tobacco,.,Sweden                                  ,Y,SEK,3375.737955,Y,Y,Y,6183550,Y,Y,Y,32867.802,N,288.012,ND,12,Y,Y,Y,Y,Y,0.531327366,AAK AB (AAK)
3554,AAK AB,AAK,2022.0,215060.0,SE5566692850,SE0011337708,54970,Large,Consumer Goods,"Food, Beverage & Tobacco",.,Sweden,,SEK,4743.839711,Y,Y,Y,4644380,Y,Y,Y,31051.796,N,343.935,ND,14,Y,Y,Y,N,Y,0.643487628,AAK AB (AAK)
3555,Nyfosa AB,NYF,2018.0,328337.0,SE5591310833,SE0011426428,78980,Large,Financials,Real Estate,8600,Sweden,Y,SEK,100.8530806,Y,N,N,294922.8,N,N,N,ND,N,ND,ND,1,N,Y,N,N,N,0.912796209,Nyfosa AB (NYF)
3556,Nyfosa AB,NYF,2019.0,328337.0,SE5591310833,SE0011426428,78980,Large,Financials,Real Estate,3510,Sweden,Y,SEK,147.62,Y,Y,Y,305286.12,Y,N,N,ND,N,ND,382,2,Y,Y,N,N,Y,0.784612455,Nyfosa AB (NYF)
3557,Nyfosa AB,NYF,2020.0,328337.0,SE5591310833,SE0011426428,78980,Large,Financials,Real Estate,3510,Sweden,,SEK,193.8678347,Y,Y,Y,374400,Y,N,Y,238,N,4.867,0.541,3,Y,Y,N,Y,Y,1.215398353,Nyfosa AB (NYF)
3558,Nyfosa AB,NYF,2021.0,328337.0,SE5591310833,SE0011426428,78980,Large,Real Estate,Real Estate,3510,Sweden,Y,SEK,234.145877,Y,Y,Y,492480,N,N,Y,240,N,8.948,0.715,3,Y,Y,N,N,Y,1.570177109,Nyfosa AB (NYF)
3559,Nyfosa AB,NYF,2022.0,328337.0,SE5591310833,SE0011426428,78980,Large,Financials,Real Estate,3510,Sweden,,SEK,296.4370636,Y,Y,Y,1012320,Y,N,Y,786.0414788,N,9.599,4.009,5,Y,Y,N,Y,Y,0.810004163,Nyfosa AB (NYF)
3560,Kindred Group Plc (formerly Unibet Group),KIND,2020.0,270790.0,,SE0011527845,4954,Large,Consumer Services,Travel and Leisure,4050,Malta,Y,GBP,1334.356553,Y,Y,Y,ND,N,N,Y,ND,N,1.9834,0.8553,5,N,Y,N,Y,N,0.851239669,Kindred Group Plc (formerly Unibet Group) (KIND)
3561,Q-Linea AB,QLINEA,2019.0,330053.0,SE5567290217,SE0011527845,79210,Mid,Health Care,Health Care,2010,Sweden,N,SEK,0.095696058,Y,Y,Y,ND,N,N,Y,ND,N,ND,ND,ND,N,N,N,N,Y,-0.737002476,Q-Linea AB (QLINEA)
3562,Q-Linea AB,QLINEA,2021.0,330053.0,SE5567290217,SE0011527845,79210,Mid,Health Care,Health Care,2010,Sweden,N,SEK,0.888878309,Y,Y,Y,ND,N,N,Y,ND,N,ND,ND,4,N,Y,N,N,Y,-0.779851457,Q-Linea AB (QLINEA)
3563,Resility AB,RSLT,2018.0,254664.0,SE5560150756,SE0011527845,,Large,Industrials,Industrial Goods & Services,2700,Sweden,Y,SEK,117.5490383,Y,Y,Y,44.442,Y,Y,Y,ND,N,60,40,5,Y,Y,Y,Y,N,0.12,Resility AB (RSLT)
3564,SpareBank 1 Østfold Akershus,SOAG,2022.0,274992.0,SE5567290217,SE0011527845,79210,Mid,Financials,Banks,2010,Sweden,,NOK,97.89553309,N,Y,Y,4155.12,ND,N,N,ND,N,0.032,0.0072,3,N,Y,N,N,Y,3.382295618,SpareBank 1 Østfold Akershus (SOAG)
3565,Coeli Fastighet II AB,CF2,2021.0,331848.0,SE5591737548,SE0012012672,80120,Large,Financials,Financial Services,3020,Sweden,N,SEK,2.68158446,Y,Y,N,ND,N,N,N,ND,N,ND,ND,0,N,N,N,N,N,2.537611883,Coeli Fastighet II AB (CF2)
3566,SkiStar AB,SKIS,2015.0,232119.0,SE5560936949,SE0012141687,607,Mid,Consumer Services,Travel & Leisure,5700,Sweden,N,SEK,207.8,Y,Y,Y,ND,N,N,Y,ND,N,6.1,0.1,14,N,N,N,N,N,0.69,SkiStar AB (SKIS)
3567,SkiStar AB,SKIS,2016.0,232119.0,SE5560936949,SE0012141687,607,Mid,Consumer Services,Travel & Leisure,5700,Sweden,Y,SEK,208,Y,N,Y,ND,Y,N,Y,ND,N,5.8,ND,ND,N,N,N,N,N,0.8,SkiStar AB (SKIS)
3568,SkiStar AB,SKIS,2017.0,232119.0,SE5560936949,SE0012141687,607,Mid,Consumer Services,Travel & Leisure,5700,Sweden,N,SEK,234.1,N,N,N,ND,N,N,N,ND,N,5.97,ND,0,N,N,N,N,N,1,SkiStar AB (SKIS)
3569,SkiStar AB,SKIS,2018.0,232119.0,SE5560936949,SE0012141687,607,Mid,Consumer Goods,Travel & Leisure,5700,Sweden,Y,SEK,240.3511848,Y,N,Y,392781.6,Y,N,N,4216.662,N,4.657,ND,7,N,Y,N,N,N,1.183886256,SkiStar AB (SKIS)
3570,SkiStar AB,SKIS,2019.0,232119.0,SE5560936949,SE0012141687,607,Mid,Consumer Discretionary,Travel & Leisure,4050,Sweden,Y,SEK,254.8086079,Y,Y,Y,427597.2,Y,N,N,5302.827,N,4.218,ND,ND,Y,Y,N,N,Y,0.566558751,SkiStar AB (SKIS)
3571,SkiStar AB,SKIS,2020.0,232119.0,SE5560936949,SE0012141687,607,Mid,Consumer Services,Travel and Leisure,4050,Sweden,Y,SEK,224.874881,Y,Y,Y,380197.1588,N,N,N,4886.977,N,3.419,ND,8,Y,Y,N,N,Y,0.353266045,SkiStar AB (SKIS)
